path,status,sourceSha256,currentSha256
app/reports/[id]/page.tsx,identical,07C58B176418DD3F7C9646DB149E6BDAFB66573F7AEFB1991B4971140619F39D,07C58B176418DD3F7C9646DB149E6BDAFB66573F7AEFB1991B4971140619F39D
app/reports/page.tsx,identical,BF78316AB6DB8B4578EE4AD0C8DC9119DA41DD066A52E6CC6F1E5DDC330E05C4,BF78316AB6DB8B4578EE4AD0C8DC9119DA41DD066A52E6CC6F1E5DDC330E05C4
DEV_LOG.md,identical,DDC3CA2EE31473DE4523BBB6828F1820EAA5734EE4301F20016001BCAA55E042,DDC3CA2EE31473DE4523BBB6828F1820EAA5734EE4301F20016001BCAA55E042
postcss.config.mjs,identical,2147573F4053310E348AD9D722882426C884376F42A354DAEA89BCD663B33B25,2147573F4053310E348AD9D722882426C884376F42A354DAEA89BCD663B33B25
next.config.mjs,adapted,720AA2C5178D8BE592E203AB5E86A50365754D1DA7F45A312442CCBF4392CB22,26BBB80D6223A2D6244C71178F57B3EBD8A5F057C17BE57E20E221E8418F2615
tests/student-learning-material-analyzer-evaluation-claim-audit-file.test.ts,identical,73E4945885D6C0C165A0FC40D69510EC934A6C1DF9EA00E1A00176918EB75CB5,73E4945885D6C0C165A0FC40D69510EC934A6C1DF9EA00E1A00176918EB75CB5
tests/learning-evidence-report-panel.test.ts,identical,E4A2E736A5C159EBB27E1012B5DCEBCE79BC5C07921D5979C1604C9C77E3E58C,E4A2E736A5C159EBB27E1012B5DCEBCE79BC5C07921D5979C1604C9C77E3E58C
tests/parent-feedback-route-security.test.ts,identical,8AF5A7075E17F56A77C7445E854C483E6C20258DC9B3ECC0A1DCA8E379A6A5B1,8AF5A7075E17F56A77C7445E854C483E6C20258DC9B3ECC0A1DCA8E379A6A5B1
tests/student-learning-material-analyzer-user-facing-result.test.ts,identical,0F5F00218F5DAF00BF1C9601757D8E50F68CABBBA0F5BC2BCBA1A9D75B1BB642,0F5F00218F5DAF00BF1C9601757D8E50F68CABBBA0F5BC2BCBA1A9D75B1BB642
tests/skill-shell-readiness-evaluator.test.ts,identical,01469B280799207D23F04CB812CF443554ABA0854201DF602E605CE9486025F5,01469B280799207D23F04CB812CF443554ABA0854201DF602E605CE9486025F5
tests/student-learning-material-analyzer-question-evidence-readiness.test.ts,identical,92F665C4D59DAE5437E55A5F04A9C98A6963EE99B8A9E7D2F166D07ED2D4D454,92F665C4D59DAE5437E55A5F04A9C98A6963EE99B8A9E7D2F166D07ED2D4D454
tests/student-learning-material-analyzer-delivery-bundle-file.test.ts,identical,EC67FE8ADDAB81E3E536062BDF4260C67D903049EDB83A2291FA6414BDA220C5,EC67FE8ADDAB81E3E536062BDF4260C67D903049EDB83A2291FA6414BDA220C5
tests/student-learning-material-analyzer-evaluation.test.ts,identical,413DF489C540FBB6447FA3CA6A4B2A758FD7473D3D56BEA34977EA40B0EE7713,413DF489C540FBB6447FA3CA6A4B2A758FD7473D3D56BEA34977EA40B0EE7713
tests/student-learning-material-analyzer-output-files.test.ts,identical,10A1EF0EEDBF17C16E31EB27F445B3FE2E17037E94260D28C12B3FCBD048C3FC,10A1EF0EEDBF17C16E31EB27F445B3FE2E17037E94260D28C12B3FCBD048C3FC
tests/skill-persistence-route.test.ts,identical,EDA5A7DA3945983508D773EA41B564DB659E92A7D0A8F90B7187A8EE29E6817A,EDA5A7DA3945983508D773EA41B564DB659E92A7D0A8F90B7187A8EE29E6817A
tests/skill-persistence-sync.test.ts,identical,E41989ED4CA0D6BE3BDB3D9B3FDAA81A11D22AC124409428A0483DB7DC6EE22F,E41989ED4CA0D6BE3BDB3D9B3FDAA81A11D22AC124409428A0483DB7DC6EE22F
tests/learning-material-user-result-view.test.ts,identical,1BF07AA05DF3E7541EB53FC5BB080F0143E4A349E1CB9707689DE22D61ED976A,1BF07AA05DF3E7541EB53FC5BB080F0143E4A349E1CB9707689DE22D61ED976A
tests/student-learning-material-analyzer-gold-labeling.test.ts,identical,6B32F5213B2442C95460502D2EB74E2DF8BBCC7E29BBE381C093EC60E58BBB8B,6B32F5213B2442C95460502D2EB74E2DF8BBCC7E29BBE381C093EC60E58BBB8B
tests/student-learning-material-analyzer-evaluation-regression-file.test.ts,identical,2388F948080845A515C13848BB4B524934CDFB177C6A224E2CB0DE5553C14412,2388F948080845A515C13848BB4B524934CDFB177C6A224E2CB0DE5553C14412
tests/monthly-report-generate-file.test.ts,identical,4746CC45CB5E6E407BB0867E0FC0FF92E0388149526F85F5A93EF3BF1090F322,4746CC45CB5E6E407BB0867E0FC0FF92E0388149526F85F5A93EF3BF1090F322
tests/parent-feedback-security.test.ts,identical,6BE55DF9C98EFE5AC79DC80C8E1CA2DD07185C1ED5E2933964CBF75C2EE8286F,6BE55DF9C98EFE5AC79DC80C8E1CA2DD07185C1ED5E2933964CBF75C2EE8286F
tests/skill-persistence-api.test.ts,identical,FADE2811C9E4AB26FFFF4718EE56874F42B226EFDEA2F311F024967CE0ACB56A,FADE2811C9E4AB26FFFF4718EE56874F42B226EFDEA2F311F024967CE0ACB56A
tests/setup.ts,identical,C896DB5D8343EB9425F36D04A513967D42AD6C923A92F29A831FCB1090B97D51,C896DB5D8343EB9425F36D04A513967D42AD6C923A92F29A831FCB1090B97D51
tests/student-learning-material-analyzer-evaluation-file.test.ts,identical,7B9F7A971DCE17584416E6FEA15A48072E8F30251F7ECF686305C31DB0A2F299,7B9F7A971DCE17584416E6FEA15A48072E8F30251F7ECF686305C31DB0A2F299
tests/student-learning-material-analyzer-generate-result-file.test.ts,identical,FF61CBCBDE822D6A45688D51B9A9732328DF2358E47A709046CC07C7C283388B,FF61CBCBDE822D6A45688D51B9A9732328DF2358E47A709046CC07C7C283388B
tests/student-learning-material-analyzer-evaluation-dataset-generate-file.test.ts,identical,286096F2FB006BB5CDCDAAFC86B300B8CED727EE780278975451DFD3793BBF88,286096F2FB006BB5CDCDAAFC86B300B8CED727EE780278975451DFD3793BBF88
tests/server-only-boundary.test.ts,identical,5A66E9236F64F96370FD152E1790EC124E6E225298BB9FB4F5B77C9331A0055B,5A66E9236F64F96370FD152E1790EC124E6E225298BB9FB4F5B77C9331A0055B
tests/student-learning-material-analyzer-evaluation-case-package-file.test.ts,identical,2D28FE3DC16111F93DE01236C49CB9DEAA11173D699E3CB4188B96D21A1E2E68,2D28FE3DC16111F93DE01236C49CB9DEAA11173D699E3CB4188B96D21A1E2E68
tests/env-safety.test.ts,identical,83EB4B3C09BEFF1A29DF936A6810CB61522E7771FC72376306B4ACD8492D0F60,83EB4B3C09BEFF1A29DF936A6810CB61522E7771FC72376306B4ACD8492D0F60
tests/skill-shell-readiness-check.test.ts,identical,916B544389E392F708108494B623BB34F34091ECD9FD0B9C4BD805271663304A,916B544389E392F708108494B623BB34F34091ECD9FD0B9C4BD805271663304A
tests/student-learning-material-analyzer-evaluation-sample-plan-file.test.ts,identical,709AE7A732BEE5C2BFC1FC3CA73418C9B124770BF9D3A0A268045A5FCDBA2FC0,709AE7A732BEE5C2BFC1FC3CA73418C9B124770BF9D3A0A268045A5FCDBA2FC0
tests/student-learning-material-analyzer-vision-provider-trial-report-file.test.ts,identical,F1D117DE53DE3846C958D0A3C2E1743BE855532C2C37F2A73E9033000E227EA1,F1D117DE53DE3846C958D0A3C2E1743BE855532C2C37F2A73E9033000E227EA1
tests/student-learning-material-analyzer-gold-label-annotation-task-file.test.ts,identical,FB1B701C9CCAD609C08EDECAF0598D98EDDBCCF56E0E5C3CE6E3EE7F08D55A16,FB1B701C9CCAD609C08EDECAF0598D98EDDBCCF56E0E5C3CE6E3EE7F08D55A16
tests/student-learning-material-analyzer-result-files.test.ts,identical,3CB50D8AFAA5204F4A61D1AD46A9AE97478B06568449179DC30B65DF12981B8B,3CB50D8AFAA5204F4A61D1AD46A9AE97478B06568449179DC30B65DF12981B8B
tests/lessonledger-service.test.ts,identical,28588AFA550D57358EE3D9FE80BB2F9598205027F606CC1D8085CA837E739741,28588AFA550D57358EE3D9FE80BB2F9598205027F606CC1D8085CA837E739741
tests/workbench-persistence.test.ts,identical,01934EFF1E2DEF305EED8424A7E6BCD663CB079ED8A8758EC09C6E8694427356,01934EFF1E2DEF305EED8424A7E6BCD663CB079ED8A8758EC09C6E8694427356
tests/student-learning-material-analyzer-evaluation-asset-manifest-generate-file.test.ts,identical,269355D69305FD3A3B9271B34F326DDC54F02F091443DAC9C8BB4408413E4AFF,269355D69305FD3A3B9271B34F326DDC54F02F091443DAC9C8BB4408413E4AFF
tests/skill-persistence-migration.test.ts,identical,AE0AC6CB8E5CD5EBD3A0751F77C6074702CD50B26D849869C68AB5419F3F3F11,AE0AC6CB8E5CD5EBD3A0751F77C6074702CD50B26D849869C68AB5419F3F3F11
tests/skills-registry.test.ts,identical,B6F641ACAE1AFFC1B62962BD0727A640D7CAB4CA6E1F79B89B8B22329EDB85D1,B6F641ACAE1AFFC1B62962BD0727A640D7CAB4CA6E1F79B89B8B22329EDB85D1
tests/monthly-report-from-snapshots.test.ts,identical,7DF7A3D58D1F5520E7206C0B9C961BC717C570914A1398308CAA7E817090C238,7DF7A3D58D1F5520E7206C0B9C961BC717C570914A1398308CAA7E817090C238
tests/lessonledger-route.test.ts,identical,33F67438CA8F85ECDE877BD93782DD054A1D3242167B72A9B1B325CF75EBF9B5,33F67438CA8F85ECDE877BD93782DD054A1D3242167B72A9B1B325CF75EBF9B5
tests/workbench-v2-page-state.test.ts,identical,7AAD360B249FF2405FBE7D18F9FA31E1474B5284C5D7D44201B1B2598BCA877F,7AAD360B249FF2405FBE7D18F9FA31E1474B5284C5D7D44201B1B2598BCA877F
tests/student-learning-material-analyzer-gold-label-template-file.test.ts,identical,8F9582F9C0F8C45FD67284F7FB2759F9A574E0F91F4C3E9594B53153B865975D,8F9582F9C0F8C45FD67284F7FB2759F9A574E0F91F4C3E9594B53153B865975D
tests/skill-card-editing.test.ts,identical,45911B624B57BD2CE5E3A4F2BF54F6E0218B4CD8E349EA6C7EE5B95B50B7FF9A,45911B624B57BD2CE5E3A4F2BF54F6E0218B4CD8E349EA6C7EE5B95B50B7FF9A
tests/skill-runner.test.ts,identical,28D45F9CA18011666AEE57920714AEA1CDCF0BE0C27B3B19541E15E189CF88BA,28D45F9CA18011666AEE57920714AEA1CDCF0BE0C27B3B19541E15E189CF88BA
tests/skill-card-ui-state.test.ts,identical,D48E6D5429D2ED81F43271C1F73865FD3998334FBD07F658481936D8AFF7E1B6,D48E6D5429D2ED81F43271C1F73865FD3998334FBD07F658481936D8AFF7E1B6
tests/student-learning-material-analyzer-vision-provider-regression-file.test.ts,identical,275D54A794038F2DE29C7482B7BA1761291F23FFF72FBA2133298996718ECE9F,275D54A794038F2DE29C7482B7BA1761291F23FFF72FBA2133298996718ECE9F
tests/learning-evidence-profile-updates.test.ts,identical,B13CA01876B9AFE570BD60AB46DA2C51F5098401901CBAF19461D0A3A9ED693A,B13CA01876B9AFE570BD60AB46DA2C51F5098401901CBAF19461D0A3A9ED693A
tests/teacher-pain-demo.test.ts,identical,6B8FB1FA349326CB07959A857D2CF9AD8E1D3F0924B6FDDD2CE5D6C65FF4CD3C,6B8FB1FA349326CB07959A857D2CF9AD8E1D3F0924B6FDDD2CE5D6C65FF4CD3C
tests/student-timeline-view.test.ts,identical,B615FB4B49B222C3CB24CF5C60EF3E97FD18DDA530AFBEE4F9E596AE6EB67088,B615FB4B49B222C3CB24CF5C60EF3E97FD18DDA530AFBEE4F9E596AE6EB67088
tests/student-learning-material-analyzer-monthly-snapshot-archive.test.ts,identical,A55D0CBD43F74636511059C30E7031926FE63E4978F3AAB52B5A013ACC1B4E03,A55D0CBD43F74636511059C30E7031926FE63E4978F3AAB52B5A013ACC1B4E03
tests/fixtures/monthly-report/student-monthly-report-input.json,identical,1AD25B599714718ACE64031C48FD8ADECC1AEF5DBBBE8576CACCB911173C029B,1AD25B599714718ACE64031C48FD8ADECC1AEF5DBBBE8576CACCB911173C029B
tests/fixtures/student-learning-material-evaluation/provider-adapter/paddleocr-like-external-vision-input.json,identical,6C83A1019EB0470D29B53263348C41F09618F6D0C23DA6E89EFB46373783DAA6,6C83A1019EB0470D29B53263348C41F09618F6D0C23DA6E89EFB46373783DAA6
tests/fixtures/student-learning-material-evaluation/synthetic-smoke-dataset.json,identical,141E8E4BA909A19F21F279D4EBF02EA6753870A7CA45FF13322951E0C10161DC,141E8E4BA909A19F21F279D4EBF02EA6753870A7CA45FF13322951E0C10161DC
tests/fixtures/student-learning-material-evaluation/synthetic-asset-manifest/manifest.json,identical,F79BF642250ABC2F4DD5B91ED4005E2BC5F1C8C045ADD0B20E79308C4A3F55AA,F79BF642250ABC2F4DD5B91ED4005E2BC5F1C8C045ADD0B20E79308C4A3F55AA
tests/fixtures/student-learning-material-evaluation/synthetic-asset-manifest/gold-label-package.json,identical,FE081F395FF5B93D4974B8F9C3073437B304756ECC7151E097DAD8E0C052FB69,FE081F395FF5B93D4974B8F9C3073437B304756ECC7151E097DAD8E0C052FB69
tests/fixtures/student-learning-material-evaluation/synthetic-asset-manifest/vision-packet.json,identical,07215A65B7D76E2CBE5F8CA0D60CCEFA7E5F0DD5902E29168BD432FF06CEB873,07215A65B7D76E2CBE5F8CA0D60CCEFA7E5F0DD5902E29168BD432FF06CEB873
tests/fixtures/student-learning-material-evaluation/synthetic-smoke-gold-label-package.json,identical,EE119B466FF97AD542CE107C1DB4627EF2E4BEF5C5673C74F8D80755BD055747,EE119B466FF97AD542CE107C1DB4627EF2E4BEF5C5673C74F8D80755BD055747
tests/student-learning-material-analyzer-vision-adapter.test.ts,identical,AF8520DAAF3259E54F4D45AAAEB92312F1F3D70A24813E7CDF1FBD1563510CBF,AF8520DAAF3259E54F4D45AAAEB92312F1F3D70A24813E7CDF1FBD1563510CBF
tests/student-learning-material-analyzer-gold-label-review-report-file.test.ts,identical,049CEB97501F299F022C90B35821DD9559613288450F8933E231D4BFDCFD1C94,049CEB97501F299F022C90B35821DD9559613288450F8933E231D4BFDCFD1C94
tests/mock-workflow.test.ts,identical,8AAF4B8DCF0C63387C2EACDDF82077F7AB6F0EB91E092E14148496C30738E6CA,8AAF4B8DCF0C63387C2EACDDF82077F7AB6F0EB91E092E14148496C30738E6CA
tests/student-learning-material-analyzer-gold-label-annotation-import-file.test.ts,identical,064EB4595B5D5D33EB177D612EF3347036BCBB44BE3EFE9D6531C0B6A6564060,064EB4595B5D5D33EB177D612EF3347036BCBB44BE3EFE9D6531C0B6A6564060
tests/student-learning-material-analyzer-evaluation-case-package-readiness-file.test.ts,identical,6734A93B0580138774648C5119DAE5B5C75174EBCED948F2BC86CC6C3879AEEA,6734A93B0580138774648C5119DAE5B5C75174EBCED948F2BC86CC6C3879AEEA
tests/student-learning-material-analyzer-generate-vision-packet-file.test.ts,identical,2506522FF43CE9E640D272385C19C5EED2ACB501B3A2F7C01BF480527F4516FC,2506522FF43CE9E640D272385C19C5EED2ACB501B3A2F7C01BF480527F4516FC
tests/student-learning-material-analyzer-question-segmentation-review-file.test.ts,identical,A40CBAB0E64DA5CC3C1EFE98A38C2D963B74679CC654D33AF78EC1FB2DC47F7F,A40CBAB0E64DA5CC3C1EFE98A38C2D963B74679CC654D33AF78EC1FB2DC47F7F
tests/student-learning-material-analyzer-teacher-review-packet-file.test.ts,identical,FC7DD122E54EF64B025835CF3E129B4C10D4966700F138B7094F22BEE3025C3B,FC7DD122E54EF64B025835CF3E129B4C10D4966700F138B7094F22BEE3025C3B
tests/student-learning-material-analyzer-generate-output-file.test.ts,identical,7CA560B001CC3529AD39822AC89D735A2EC36EC67C04EDE2A8BB01C0AFCFB097,7CA560B001CC3529AD39822AC89D735A2EC36EC67C04EDE2A8BB01C0AFCFB097
tests/student-learning-material-analyzer-evaluation-artifact-bundle-file.test.ts,identical,CAEEACD6CDFA69C01464E473286C43A94926129635A66A52294EE86504F1288B,CAEEACD6CDFA69C01464E473286C43A94926129635A66A52294EE86504F1288B
tests/student-learning-material-analyzer-evaluation-assets.test.ts,identical,34F1BE72A7B37AC949D4D87A8F59F8B7FB380703A8AAC1D6C11061B6B45BCED0,34F1BE72A7B37AC949D4D87A8F59F8B7FB380703A8AAC1D6C11061B6B45BCED0
tests/student-learning-material-analyzer-runner.test.ts,identical,49ADBC40054B986A7F5A45CC512478311AC2928B8137B5C2AAB15721E129C927,49ADBC40054B986A7F5A45CC512478311AC2928B8137B5C2AAB15721E129C927
tests/student-learning-material-analyzer-material-classifier.test.ts,identical,97C0FF1C567894AF910C3150793E54BCE4BC47F99223F71DD61CDDF91AF1FCC1,97C0FF1C567894AF910C3150793E54BCE4BC47F99223F71DD61CDDF91AF1FCC1
tests/student-learning-material-analyzer-mainland-k12-reference.test.ts,identical,B1CF5CE2626B02B0756F14718607791D38EA2E30D7167B86C515CFBAF5517B3C,B1CF5CE2626B02B0756F14718607791D38EA2E30D7167B86C515CFBAF5517B3C
tests/skill-shell-rls-migration.test.ts,identical,102240EE2ED4182D266200DC0E32CC79803952DA6BB469B5514FB728F7A6EFE3,102240EE2ED4182D266200DC0E32CC79803952DA6BB469B5514FB728F7A6EFE3
tests/student-learning-material-analyzer-gold-label-package-file.test.ts,identical,A7562BF3E4D4F74A337BCD43AE34E99464EE38CCA72B6E6362929CD007C83CE0,A7562BF3E4D4F74A337BCD43AE34E99464EE38CCA72B6E6362929CD007C83CE0
tests/student-learning-material-analyzer-evaluation-assets-file.test.ts,identical,3186648A9847AEF9D4DDA2B9D76821491949943E98B26498C31B89193613BA12,3186648A9847AEF9D4DDA2B9D76821491949943E98B26498C31B89193613BA12
.agents/skills/student-learning-material-analyzer/references/vision_evidence_packet_schema.md,identical,85850433148A234AA6C777965C47A1F1210732AA52D5376D25880D77125B6F88,85850433148A234AA6C777965C47A1F1210732AA52D5376D25880D77125B6F88
.agents/skills/student-learning-material-analyzer/references/10_profile_update_memory_rules.md,identical,B948B689032FD66D5BB33213D265F403C67239828D0B2A97366C88259A54D3D9,B948B689032FD66D5BB33213D265F403C67239828D0B2A97366C88259A54D3D9
.agents/skills/student-learning-material-analyzer/references/14_data_model_permissions_audit_rules.md,identical,0948E467B9FDB4275F6DE94727221159120F260BD077F0C1DF1F78AE3F4A2336,0948E467B9FDB4275F6DE94727221159120F260BD077F0C1DF1F78AE3F4A2336
.agents/skills/student-learning-material-analyzer/references/18_open_source_project_scan.md,identical,E791AFBE798A740FBF939CB30D05AC5AE144E8589728A73E21585ADFAA43A2FF,E791AFBE798A740FBF939CB30D05AC5AE144E8589728A73E21585ADFAA43A2FF
.agents/skills/student-learning-material-analyzer/references/00_accuracy_framework.md,identical,503E1123E05407B6D67699A80771AF171A39F32E0AF11BAA2A12E6CC6B582382,503E1123E05407B6D67699A80771AF171A39F32E0AF11BAA2A12E6CC6B582382
.agents/skills/student-learning-material-analyzer/references/03_answer_key_rubric_correctness_rules.md,identical,AB994AB670A1F0EED096A1A982D7401F1FA3F9E663F99A5D63F238BA379E28A9,AB994AB670A1F0EED096A1A982D7401F1FA3F9E663F99A5D63F238BA379E28A9
.agents/skills/student-learning-material-analyzer/references/02_material_state_and_evidence_rules.md,identical,21F8B2ABD8646E2A3C8F233C64B27BBEAB5B5706CA7895C1F7E6AA7F51BDCD49,21F8B2ABD8646E2A3C8F233C64B27BBEAB5B5706CA7895C1F7E6AA7F51BDCD49
.agents/skills/student-learning-material-analyzer/references/11_next_learning_action_rules.md,identical,2481079A0A0AE0617E4486C67EDFF3BBEFCC5C63469EEE9E274C5DED1D25E0AD,2481079A0A0AE0617E4486C67EDFF3BBEFCC5C63469EEE9E274C5DED1D25E0AD
.agents/skills/student-learning-material-analyzer/references/06_teacher_correction_rules.md,identical,0ACC68282E1A76BA0D1030AB249D49E45D04118EA329E6ADAB4F2A99E34ECCFA,0ACC68282E1A76BA0D1030AB249D49E45D04118EA329E6ADAB4F2A99E34ECCFA
.agents/skills/student-learning-material-analyzer/references/08_k12_knowledge_point_mapping_rules.md,identical,AC6B557D032975A2EE5C2371B2335FF0D34285667B4EA41B718F01FF5AA57C71,AC6B557D032975A2EE5C2371B2335FF0D34285667B4EA41B718F01FF5AA57C71
.agents/skills/student-learning-material-analyzer/references/01_runtime_architecture_deepseek_v4pro_and_vision_plugin.md,identical,2A123551FF3BAE5AF8CD3377D833B505A2F1DC22DEB83348AEF699D06D00A725,2A123551FF3BAE5AF8CD3377D833B505A2F1DC22DEB83348AEF699D06D00A725
